,feature,class,classID,fold
5087,"[[-0.11810099 -0.15203944 -0.1703062  ...  0.          0.
   0.        ]
 [-0.16060737 -0.18794002 -0.15288931 ...  0.          0.
   0.        ]
 [-0.09381013 -0.09983669 -0.08342028 ...  0.          0.
   0.        ]
 ...
 [-0.22827151 -0.22827943 -0.22828138 ...  0.          0.
   0.        ]
 [-0.22828647 -0.2282874  -0.22828786 ...  0.          0.
   0.        ]
 [-0.22828752 -0.22828881 -0.22828926 ...  0.          0.
   0.        ]]",dog_bark,3,6
5088,"[[-0.16136767 -0.22226465 -0.3303108  ...  0.          0.
   0.        ]
 [ 0.77193964  1.5620891   1.3098077  ...  0.          0.
   0.        ]
 [ 3.8093376   6.236221    4.1629643  ...  0.          0.
   0.        ]
 ...
 [-0.4875663  -0.4875648  -0.48756832 ...  0.          0.
   0.        ]
 [-0.48757553 -0.4875779  -0.48757955 ...  0.          0.
   0.        ]
 [-0.48757607 -0.4875798  -0.48758107 ...  0.          0.
   0.        ]]",dog_bark,3,6
5089,"[[-0.18541716 -0.17524241 -0.18275899 ...  0.          0.
   0.        ]
 [ 0.827107    0.44363523  0.14342566 ...  0.          0.
   0.        ]
 [ 1.0779566   0.8022491   0.99117696 ...  0.          0.
   0.        ]
 ...
 [-0.27299088 -0.2730074  -0.27301314 ...  0.          0.
   0.        ]
 [-0.2729911  -0.27300876 -0.2730146  ...  0.          0.
   0.        ]
 [-0.27299225 -0.2730092  -0.27301484 ...  0.          0.
   0.        ]]",dog_bark,3,6
5090,"[[-0.08616096 -0.08880861 -0.09059706 ...  0.          0.
   0.        ]
 [-0.08525316 -0.09250706 -0.09517851 ...  0.          0.
   0.        ]
 [-0.0823057  -0.08800692 -0.08608294 ...  0.          0.
   0.        ]
 ...
 [-0.09536972 -0.09538863 -0.09539498 ...  0.          0.
   0.        ]
 [-0.09537125 -0.09538905 -0.09539502 ...  0.          0.
   0.        ]
 [-0.09537145 -0.09538914 -0.09539505 ...  0.          0.
   0.        ]]",dog_bark,3,7
5091,"[[-0.06983636 -0.076447   -0.07772468 ...  0.          0.
   0.        ]
 [-0.09144673 -0.09184851 -0.09057708 ...  0.          0.
   0.        ]
 [-0.08319828 -0.07700658 -0.08063217 ...  0.          0.
   0.        ]
 ...
 [-0.09389083 -0.09389654 -0.09389846 ...  0.          0.
   0.        ]
 [-0.09389111 -0.09389667 -0.09389853 ...  0.          0.
   0.        ]
 [-0.09389144 -0.09389677 -0.09389855 ...  0.          0.
   0.        ]]",dog_bark,3,7
5092,"[[-0.0753474  -0.0738014  -0.07463606 ...  0.          0.
   0.        ]
 [-0.08694763 -0.08621603 -0.08858273 ...  0.          0.
   0.        ]
 [-0.0731179  -0.07229708 -0.08401924 ...  0.          0.
   0.        ]
 ...
 [-0.08949285 -0.0894931  -0.08949319 ...  0.          0.
   0.        ]
 [-0.08949295 -0.08949318 -0.08949325 ...  0.          0.
   0.        ]
 [-0.08949295 -0.08949319 -0.08949327 ...  0.          0.
   0.        ]]",dog_bark,3,7
5093,"[[-0.13801044 -0.13916397 -0.14235283 ...  0.          0.
   0.        ]
 [-0.1456017  -0.14758515 -0.15127414 ...  0.          0.
   0.        ]
 [-0.1060662  -0.12951925 -0.14823139 ...  0.          0.
   0.        ]
 ...
 [-0.1539743  -0.15397133 -0.15382591 ...  0.          0.
   0.        ]
 [-0.15397447 -0.15397584 -0.15396532 ...  0.          0.
   0.        ]
 [-0.15397449 -0.15397641 -0.15397575 ...  0.          0.
   0.        ]]",dog_bark,3,7
5094,"[[-0.18147247 -0.1813959  -0.17749138 ...  0.          0.
   0.        ]
 [-0.18150176 -0.18098265 -0.17343426 ...  0.          0.
   0.        ]
 [-0.18191797 -0.18138325 -0.17160697 ...  0.          0.
   0.        ]
 ...
 [-0.18197782 -0.18197764 -0.18197174 ...  0.          0.
   0.        ]
 [-0.18197782 -0.1819778  -0.18197738 ...  0.          0.
   0.        ]
 [-0.18197782 -0.18197781 -0.18197763 ...  0.          0.
   0.        ]]",dog_bark,3,5
5095,"[[-0.15681931 -0.15602188 -0.14996801 ...  0.          0.
   0.        ]
 [-0.15498684 -0.14236684 -0.13534056 ...  0.          0.
   0.        ]
 [-0.15599702 -0.13047077 -0.11106155 ...  0.          0.
   0.        ]
 ...
 [-0.1570865  -0.15708503 -0.15707916 ...  0.          0.
   0.        ]
 [-0.15708654 -0.15708621 -0.15708545 ...  0.          0.
   0.        ]
 [-0.15708655 -0.1570865  -0.15708639 ...  0.          0.
   0.        ]]",dog_bark,3,5
5096,"[[-0.16303656 -0.16335398  0.6898026  ...  0.          0.
   0.        ]
 [-0.16421662 -0.16459262  0.59292847 ...  0.          0.
   0.        ]
 [-0.16479872 -0.16482328  0.57002074 ...  0.          0.
   0.        ]
 ...
 [-0.16483757 -0.16483761 -0.16432896 ...  0.          0.
   0.        ]
 [-0.16483758 -0.16483761 -0.16478848 ...  0.          0.
   0.        ]
 [-0.16483758 -0.16483761 -0.16483378 ...  0.          0.
   0.        ]]",gun_shot,6,1
5097,"[[-0.03164908 -0.03164551 -0.03164377 ...  0.          0.
   0.        ]
 [-0.03165785 -0.03165796 -0.031658   ...  0.          0.
   0.        ]
 [-0.03165819 -0.03165817 -0.03165823 ...  0.          0.
   0.        ]
 ...
 [-0.03165828 -0.03165828 -0.03165828 ...  0.          0.
   0.        ]
 [-0.03165828 -0.03165828 -0.03165828 ...  0.          0.
   0.        ]
 [-0.03165828 -0.03165828 -0.03165828 ...  0.          0.
   0.        ]]",gun_shot,6,1
5098,"[[-0.04724558 -0.04703492 10.076119   ...  0.          0.
   0.        ]
 [-0.04746791 -0.04745281  2.1323106  ...  0.          0.
   0.        ]
 [-0.04747035 -0.04745585  0.7316767  ...  0.          0.
   0.        ]
 ...
 [-0.04747114 -0.04747113 -0.04745552 ...  0.          0.
   0.        ]
 [-0.04747114 -0.04747113 -0.04746215 ...  0.          0.
   0.        ]
 [-0.04747114 -0.04747114 -0.04746849 ...  0.          0.
   0.        ]]",gun_shot,6,1
5099,"[[-0.03985984 -0.03983467  0.89461464 ...  0.          0.
   0.        ]
 [-0.03995214 -0.03995201  0.33505982 ...  0.          0.
   0.        ]
 [-0.03995217 -0.03995213  0.1282662  ...  0.          0.
   0.        ]
 ...
 [-0.03995223 -0.03995223 -0.03995098 ...  0.          0.
   0.        ]
 [-0.03995223 -0.03995223 -0.03995189 ...  0.          0.
   0.        ]
 [-0.03995223 -0.03995223 -0.03995221 ...  0.          0.
   0.        ]]",gun_shot,6,1
5100,"[[ 1.03869356e-01  2.47014027e+01  5.18844299e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.71069932e-02  4.95964432e+00  6.35569954e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03919273e-02  2.41803098e+00  3.08242822e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-6.81084245e-02 -6.80154189e-02 -6.79909736e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-6.81107938e-02 -6.80803061e-02 -6.80724010e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-6.81117624e-02 -6.81066886e-02 -6.81053698e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",gun_shot,6,1
5101,"[[-0.03654013 -0.03642553 -0.03652085 ...  0.          0.
   0.        ]
 [-0.03664135 -0.03664032 -0.03664148 ...  0.          0.
   0.        ]
 [-0.03664238 -0.03664251 -0.03664249 ...  0.          0.
   0.        ]
 ...
 [-0.03664294 -0.03664294 -0.03664294 ...  0.          0.
   0.        ]
 [-0.03664294 -0.03664294 -0.03664294 ...  0.          0.
   0.        ]
 [-0.03664294 -0.03664294 -0.03664294 ...  0.          0.
   0.        ]]",gun_shot,6,1
5102,"[[-0.02844106 -0.02844073 -0.02812971 ...  0.          0.
   0.        ]
 [-0.02844584 -0.02844588 -0.02815985 ...  0.          0.
   0.        ]
 [-0.0284459  -0.02844591 -0.0282031  ...  0.          0.
   0.        ]
 ...
 [-0.02844594 -0.02844594 -0.02844593 ...  0.          0.
   0.        ]
 [-0.02844594 -0.02844594 -0.02844594 ...  0.          0.
   0.        ]
 [-0.02844594 -0.02844594 -0.02844594 ...  0.          0.
   0.        ]]",gun_shot,6,1
5103,"[[-3.1052046e-02  1.6252868e-01  3.2253880e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.1115726e-02  7.4087113e-02  6.0589738e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.1115742e-02  1.6355650e-02  2.5394542e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-3.1115979e-02 -3.1114317e-02 -3.1028366e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.1115979e-02 -3.1115837e-02 -3.1109098e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.1115979e-02 -3.1115964e-02 -3.1115020e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",gun_shot,6,1
5104,"[[-4.2449839e-02  1.6261950e-01  3.0519863e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-4.2674873e-02  7.4546978e-02  6.0896950e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-4.2677037e-02  1.7463002e-02  2.8597162e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-4.2677365e-02 -4.2676650e-02 -4.2642586e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-4.2677365e-02 -4.2677227e-02 -4.2671751e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-4.2677365e-02 -4.2677328e-02 -4.2675763e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",gun_shot,6,1
5105,"[[-0.02955077 -0.02954758  0.51788384 ...  0.          0.
   0.        ]
 [-0.02955518 -0.02955441  0.20899068 ...  0.          0.
   0.        ]
 [-0.02955589 -0.02955586  0.06670273 ...  0.          0.
   0.        ]
 ...
 [-0.02955593 -0.02955593 -0.02955519 ...  0.          0.
   0.        ]
 [-0.02955593 -0.02955593 -0.02955583 ...  0.          0.
   0.        ]
 [-0.02955593 -0.02955593 -0.02955592 ...  0.          0.
   0.        ]]",gun_shot,6,1
5106,"[[ 3.8015148e-01  3.2642105e+01  6.1088917e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.3169313e-01  5.9263868e+00  6.7661810e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 8.1239387e-02  2.3775251e+00  2.6698902e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-3.0212229e-02 -3.0192887e-02 -3.0190459e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.0213095e-02 -3.0211682e-02 -3.0211495e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.0213159e-02 -3.0213056e-02 -3.0213032e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",gun_shot,6,1
5107,"[[-0.11360041 -0.11476342  2.6372669  ...  0.          0.
   0.        ]
 [-0.11775721 -0.11775401  2.4991195  ...  0.          0.
   0.        ]
 [-0.11777629 -0.11777454  2.3574178  ...  0.          0.
   0.        ]
 ...
 [-0.11777791 -0.11777798 -0.11775453 ...  0.          0.
   0.        ]
 [-0.11777791 -0.11777798 -0.11776933 ...  0.          0.
   0.        ]
 [-0.11777791 -0.11777798 -0.11777697 ...  0.          0.
   0.        ]]",gun_shot,6,1
5108,"[[-0.02969901 -0.02968911 -0.0296785  ...  0.          0.
   0.        ]
 [-0.02971229 -0.02971124 -0.02971224 ...  0.          0.
   0.        ]
 [-0.02971379 -0.02971371 -0.02971377 ...  0.          0.
   0.        ]
 ...
 [-0.02971395 -0.02971395 -0.02971395 ...  0.          0.
   0.        ]
 [-0.02971395 -0.02971395 -0.02971395 ...  0.          0.
   0.        ]
 [-0.02971395 -0.02971395 -0.02971395 ...  0.          0.
   0.        ]]",gun_shot,6,1
5109,"[[-0.1534233  -0.14844543  0.38883987 ...  0.          0.
   0.        ]
 [-0.1537491  -0.12847386  1.9898664  ...  0.          0.
   0.        ]
 [-0.15394735 -0.06554709  4.0156503  ...  0.          0.
   0.        ]
 ...
 [-0.15395029 -0.15380895 -0.15225612 ...  0.          0.
   0.        ]
 [-0.15395029 -0.15393648 -0.15376493 ...  0.          0.
   0.        ]
 [-0.15395029 -0.15394935 -0.1539368  ...  0.          0.
   0.        ]]",gun_shot,6,2
5110,"[[-0.0826332  -0.07131489  8.516854   ...  0.          0.
   0.        ]
 [-0.08263536 -0.04807119 11.052966   ...  0.          0.
   0.        ]
 [-0.08264518 -0.02627808  9.70659    ...  0.          0.
   0.        ]
 ...
 [-0.08264639 -0.08262803 -0.08201213 ...  0.          0.
   0.        ]
 [-0.08264639 -0.0826436  -0.08255711 ...  0.          0.
   0.        ]
 [-0.08264639 -0.08264603 -0.08263223 ...  0.          0.
   0.        ]]",gun_shot,6,2
5111,"[[-0.11882361 -0.11889362  1.1103258  ...  0.          0.
   0.        ]
 [-0.11892682 -0.11895558  1.5642163  ...  0.          0.
   0.        ]
 [-0.11897204 -0.11897096  1.0946409  ...  0.          0.
   0.        ]
 ...
 [-0.11897715 -0.11897715 -0.11892297 ...  0.          0.
   0.        ]
 [-0.11897715 -0.11897715 -0.11894875 ...  0.          0.
   0.        ]
 [-0.11897715 -0.11897715 -0.11896962 ...  0.          0.
   0.        ]]",gun_shot,6,2
5112,"[[-0.1216991  -0.12181047 -0.12184921 ...  0.          0.
   0.        ]
 [-0.12188508 -0.1219362  -0.12195977 ...  0.          0.
   0.        ]
 [-0.1219635  -0.12196238 -0.12196216 ...  0.          0.
   0.        ]
 ...
 [-0.12196475 -0.12196475 -0.12196475 ...  0.          0.
   0.        ]
 [-0.12196475 -0.12196475 -0.12196475 ...  0.          0.
   0.        ]
 [-0.12196475 -0.12196475 -0.12196475 ...  0.          0.
   0.        ]]",gun_shot,6,2
5113,"[[-0.14600769 -0.14579168  0.14297013 ...  0.          0.
   0.        ]
 [-0.14609286 -0.14595199  0.5757631  ...  0.          0.
   0.        ]
 [-0.14616907 -0.14590532  0.96173656 ...  0.          0.
   0.        ]
 ...
 [-0.14617488 -0.14616725 -0.14527377 ...  0.          0.
   0.        ]
 [-0.1461749  -0.14617297 -0.14596225 ...  0.          0.
   0.        ]
 [-0.1461749  -0.14617468 -0.14615196 ...  0.          0.
   0.        ]]",gun_shot,6,2
5114,"[[-0.14775062  0.45757797  8.005248   ...  0.          0.
   0.        ]
 [-0.14668214  2.0966282  11.87276    ...  0.          0.
   0.        ]
 [-0.14720824  4.351929   17.786924   ...  0.          0.
   0.        ]
 ...
 [-0.14801052 -0.147045   -0.14601168 ...  0.          0.
   0.        ]
 [-0.14801663 -0.1477913  -0.14752758 ...  0.          0.
   0.        ]
 [-0.14801794 -0.1480106  -0.14799654 ...  0.          0.
   0.        ]]",gun_shot,6,2
5115,"[[-6.4154282e-02  5.7044873e+00  5.0786381e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-6.1743826e-02  7.9731293e+00  2.5524282e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-4.7077958e-02  7.7833843e+00  2.1368839e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-6.7018688e-02 -6.6952705e-02 -6.6883482e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-6.7017980e-02 -6.6933841e-02 -6.6890486e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-6.7019463e-02 -6.6998348e-02 -6.6988111e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",gun_shot,6,2
5116,"[[-0.06633064 -0.01484143 12.722906   ...  0.          0.
   0.        ]
 [-0.06633072  0.05700827 13.450073   ...  0.          0.
   0.        ]
 [-0.06632961  0.10661585 14.37152    ...  0.          0.
   0.        ]
 ...
 [-0.06633236 -0.06630395 -0.06576136 ...  0.          0.
   0.        ]
 [-0.06633236 -0.06632926 -0.06626216 ...  0.          0.
   0.        ]
 [-0.06633236 -0.06633212 -0.06632584 ...  0.          0.
   0.        ]]",gun_shot,6,2
5117,"[[-0.09389558 -0.03121696 13.475708   ...  0.          0.
   0.        ]
 [-0.09389998  0.02032687 13.381087   ...  0.          0.
   0.        ]
 [-0.09390379  0.06395253 12.082949   ...  0.          0.
   0.        ]
 ...
 [-0.09390854 -0.09389597 -0.09361485 ...  0.          0.
   0.        ]
 [-0.09390854 -0.0939061  -0.09385619 ...  0.          0.
   0.        ]
 [-0.09390854 -0.09390719 -0.09388051 ...  0.          0.
   0.        ]]",gun_shot,6,2
5118,"[[ 2.0860717  32.99121    59.27974    ...  0.          0.
   0.        ]
 [ 4.451054   22.658957   16.64601    ...  0.          0.
   0.        ]
 [ 5.5855126  22.050657   11.652488   ...  0.          0.
   0.        ]
 ...
 [-0.06229829 -0.06207737 -0.06237883 ...  0.          0.
   0.        ]
 [-0.06248594 -0.06246224 -0.06249223 ...  0.          0.
   0.        ]
 [-0.06250109 -0.06249355 -0.06250299 ...  0.          0.
   0.        ]]",gun_shot,6,2
5119,"[[-0.05786972 -0.05776501  0.8411862  ...  0.          0.
   0.        ]
 [-0.05810958 -0.05809069  1.6047843  ...  0.          0.
   0.        ]
 [-0.05816428 -0.05816947  1.9281182  ...  0.          0.
   0.        ]
 ...
 [-0.05818016 -0.05818016 -0.05805917 ...  0.          0.
   0.        ]
 [-0.05818016 -0.05818016 -0.05817274 ...  0.          0.
   0.        ]
 [-0.05818016 -0.05818016 -0.05817975 ...  0.          0.
   0.        ]]",gun_shot,6,2
5120,"[[-0.12699191 -0.12727371 -0.01122372 ...  0.          0.
   0.        ]
 [-0.12733966 -0.12749642  0.36728087 ...  0.          0.
   0.        ]
 [-0.12769341 -0.12768914  0.9892149  ...  0.          0.
   0.        ]
 ...
 [-0.12770596 -0.12770596 -0.1276665  ...  0.          0.
   0.        ]
 [-0.12770596 -0.12770596 -0.1276891  ...  0.          0.
   0.        ]
 [-0.12770596 -0.12770596 -0.12770505 ...  0.          0.
   0.        ]]",gun_shot,6,2
5121,"[[-0.06286213 -0.06267803  0.04883914 ...  0.          0.
   0.        ]
 [-0.06291617 -0.06288083  0.33639398 ...  0.          0.
   0.        ]
 [-0.06301037 -0.06300705  0.5399227  ...  0.          0.
   0.        ]
 ...
 [-0.06301987 -0.06301987 -0.0630025  ...  0.          0.
   0.        ]
 [-0.06301987 -0.06301987 -0.0630163  ...  0.          0.
   0.        ]
 [-0.06301987 -0.06301987 -0.06301936 ...  0.          0.
   0.        ]]",gun_shot,6,2
5122,"[[ 0.41986686  0.73646694  0.6877073  ...  0.          0.
   0.        ]
 [ 4.1677556   3.3246913   4.036545   ...  0.          0.
   0.        ]
 [ 6.8027077   3.9804144   1.6969512  ...  0.          0.
   0.        ]
 ...
 [-0.18488324 -0.1848851  -0.18488516 ...  0.          0.
   0.        ]
 [-0.18488301 -0.18488804 -0.18488953 ...  0.          0.
   0.        ]
 [-0.18488334 -0.18488851 -0.18489024 ...  0.          0.
   0.        ]]",children_playing,2,10
5123,"[[ 0.42286217  0.17171814  0.39111558 ...  0.          0.
   0.        ]
 [ 2.2818937   2.9525352   3.156235   ...  0.          0.
   0.        ]
 [15.41363    15.630634   13.039069   ...  0.          0.
   0.        ]
 ...
 [-0.16589282 -0.16591057 -0.16591588 ...  0.          0.
   0.        ]
 [-0.16589502 -0.16591252 -0.16591819 ...  0.          0.
   0.        ]
 [-0.16589494 -0.16591273 -0.16591866 ...  0.          0.
   0.        ]]",children_playing,2,10
5124,"[[ 1.9162408   2.804974    1.5480956  ...  0.          0.
   0.        ]
 [ 2.7607038   4.9004507   3.6149232  ...  0.          0.
   0.        ]
 [ 2.3814023   4.0681715   5.123472   ...  0.          0.
   0.        ]
 ...
 [-0.15853237 -0.1585478  -0.15855576 ...  0.          0.
   0.        ]
 [-0.15854096 -0.1585537  -0.15855825 ...  0.          0.
   0.        ]
 [-0.15854453 -0.15855524 -0.1585588  ...  0.          0.
   0.        ]]",children_playing,2,10
5125,"[[ 4.2899466   4.1208043   3.084722   ...  0.          0.
   0.        ]
 [ 6.4681916   9.714181   10.560351   ...  0.          0.
   0.        ]
 [ 5.933444   10.123942    9.234913   ...  0.          0.
   0.        ]
 ...
 [-0.17611371 -0.17615154 -0.1761639  ...  0.          0.
   0.        ]
 [-0.1761041  -0.17615087 -0.17616661 ...  0.          0.
   0.        ]
 [-0.17609765 -0.17614965 -0.17616698 ...  0.          0.
   0.        ]]",children_playing,2,10
5126,"[[ 1.6987641   1.6774697   0.7289877  ...  0.          0.
   0.        ]
 [ 2.113074    3.1194794   2.6185052  ...  0.          0.
   0.        ]
 [ 2.4573748   2.8414977   1.7238492  ...  0.          0.
   0.        ]
 ...
 [-0.1569889  -0.15700391 -0.15701164 ...  0.          0.
   0.        ]
 [-0.15700413 -0.15701264 -0.1570155  ...  0.          0.
   0.        ]
 [-0.15700708 -0.15701404 -0.15701643 ...  0.          0.
   0.        ]]",children_playing,2,10
5127,"[[ 0.12491558  0.2734227   0.39025763 ...  0.          0.
   0.        ]
 [ 1.6103659   1.6508045   1.0445693  ...  0.          0.
   0.        ]
 [ 0.1973289   0.13007374  0.01531697 ...  0.          0.
   0.        ]
 ...
 [-0.14674054 -0.14689702 -0.14695068 ...  0.          0.
   0.        ]
 [-0.14678746 -0.14691195 -0.14695373 ...  0.          0.
   0.        ]
 [-0.14680985 -0.14691791 -0.146954   ...  0.          0.
   0.        ]]",children_playing,2,10
5128,"[[ 2.6440837   1.5984935   1.0503298  ...  0.          0.
   0.        ]
 [ 1.1580694   1.8346391   2.2234797  ...  0.          0.
   0.        ]
 [ 0.23168305  0.36303037  0.27105397 ...  0.          0.
   0.        ]
 ...
 [-0.14654286 -0.14654009 -0.14654653 ...  0.          0.
   0.        ]
 [-0.14655325 -0.14655592 -0.14655715 ...  0.          0.
   0.        ]
 [-0.14655726 -0.14655809 -0.14655842 ...  0.          0.
   0.        ]]",children_playing,2,10
5129,"[[ 0.9236314   1.119469    1.199102   ...  0.          0.
   0.        ]
 [ 0.63808763  1.4741288   5.696582   ...  0.          0.
   0.        ]
 [ 0.47253358  0.9621977   3.546578   ...  0.          0.
   0.        ]
 ...
 [-0.16094828 -0.16094828 -0.16094819 ...  0.          0.
   0.        ]
 [-0.16094922 -0.16094947 -0.16094951 ...  0.          0.
   0.        ]
 [-0.16094965 -0.16094966 -0.16094966 ...  0.          0.
   0.        ]]",children_playing,2,10
5130,"[[-0.11610311 -0.11608082 -0.11610863 ...  0.          0.
   0.        ]
 [-0.11598165 -0.11602249 -0.11605332 ...  0.          0.
   0.        ]
 [-0.11611902 -0.11609896 -0.1161044  ...  0.          0.
   0.        ]
 ...
 [-0.11615157 -0.11615157 -0.11615157 ...  0.          0.
   0.        ]
 [-0.11615157 -0.11615157 -0.11615157 ...  0.          0.
   0.        ]
 [-0.11615157 -0.11615157 -0.11615157 ...  0.          0.
   0.        ]]",dog_bark,3,10
5131,"[[-0.13625288 -0.13606845 -0.13568123 ...  0.          0.
   0.        ]
 [-0.13618505 -0.13618447 -0.13615194 ...  0.          0.
   0.        ]
 [-0.13624099 -0.13626444 -0.13626926 ...  0.          0.
   0.        ]
 ...
 [-0.13635466 -0.13635466 -0.13635466 ...  0.          0.
   0.        ]
 [-0.13635466 -0.13635466 -0.13635466 ...  0.          0.
   0.        ]
 [-0.13635466 -0.13635466 -0.13635466 ...  0.          0.
   0.        ]]",dog_bark,3,10
5132,"[[-0.14180794 -0.14179526 -0.14179991 ...  0.          0.
   0.        ]
 [-0.14180647 -0.14179854 -0.14175381 ...  0.          0.
   0.        ]
 [-0.14174046 -0.14171322 -0.14170991 ...  0.          0.
   0.        ]
 ...
 [-0.14186208 -0.14186208 -0.14186208 ...  0.          0.
   0.        ]
 [-0.14186208 -0.14186208 -0.14186208 ...  0.          0.
   0.        ]
 [-0.14186208 -0.14186208 -0.14186208 ...  0.          0.
   0.        ]]",dog_bark,3,10
5133,"[[-0.08265939 -0.0828072  -0.08301543 ...  0.          0.
   0.        ]
 [-0.08296306 -0.08299693 -0.0829507  ...  0.          0.
   0.        ]
 [-0.08298137 -0.08299398 -0.08288685 ...  0.          0.
   0.        ]
 ...
 [-0.08310258 -0.08310258 -0.08310258 ...  0.          0.
   0.        ]
 [-0.08310258 -0.08310259 -0.08310259 ...  0.          0.
   0.        ]
 [-0.08310258 -0.08310259 -0.08310259 ...  0.          0.
   0.        ]]",dog_bark,3,10
5134,"[[-0.02108391 -0.03028561  0.22107556 ...  0.          0.
   0.        ]
 [ 1.6435196   4.151015    5.370018   ...  0.          0.
   0.        ]
 [ 1.9079729   3.201248    2.9106135  ...  0.          0.
   0.        ]
 ...
 [-0.24058588 -0.24058588 -0.24058586 ...  0.          0.
   0.        ]
 [-0.24058588 -0.24058588 -0.24058588 ...  0.          0.
   0.        ]
 [-0.24058588 -0.24058588 -0.24058588 ...  0.          0.
   0.        ]]",car_horn,1,3
5135,"[[-0.11663593 -0.04577514  0.06749959 ...  0.          0.
   0.        ]
 [-0.15388268 -0.1338767  -0.01500068 ...  0.          0.
   0.        ]
 [-0.13373937 -0.06165557 -0.03385928 ...  0.          0.
   0.        ]
 ...
 [-0.18876447 -0.1888003  -0.18881227 ...  0.          0.
   0.        ]
 [-0.18876676 -0.18880089 -0.18881227 ...  0.          0.
   0.        ]
 [-0.18876919 -0.1888015  -0.18881227 ...  0.          0.
   0.        ]]",car_horn,1,3
5136,"[[-0.17198682 -0.16812518 -0.13340455 ...  0.          0.
   0.        ]
 [-0.16683598 -0.1612882  -0.1463362  ...  0.          0.
   0.        ]
 [-0.10617318 -0.12919037 -0.12537466 ...  0.          0.
   0.        ]
 ...
 [-0.17925496 -0.17925888 -0.17926018 ...  0.          0.
   0.        ]
 [-0.17925529 -0.17925897 -0.1792602  ...  0.          0.
   0.        ]
 [-0.17925541 -0.179259   -0.17926018 ...  0.          0.
   0.        ]]",car_horn,1,3
5137,"[[-0.17093076 -0.16025735 -0.14033306 ...  0.          0.
   0.        ]
 [-0.16535817 -0.15013689 -0.1505932  ...  0.          0.
   0.        ]
 [-0.1383969  -0.13058028 -0.14576158 ...  0.          0.
   0.        ]
 ...
 [-0.1784576  -0.17847063 -0.17847478 ...  0.          0.
   0.        ]
 [-0.17845885 -0.17847098 -0.178475   ...  0.          0.
   0.        ]
 [-0.17845927 -0.17847109 -0.17847504 ...  0.          0.
   0.        ]]",car_horn,1,3
5138,"[[-0.13292809 -0.13163446 -0.1310953  ...  0.          0.
   0.        ]
 [-0.15040822 -0.12666933 -0.12972894 ...  0.          0.
   0.        ]
 [-0.16449799 -0.16510953 -0.16917606 ...  0.          0.
   0.        ]
 ...
 [-0.17903037 -0.17903179 -0.17903227 ...  0.          0.
   0.        ]
 [-0.1790304  -0.1790318  -0.17903228 ...  0.          0.
   0.        ]
 [-0.17903046 -0.17903182 -0.17903228 ...  0.          0.
   0.        ]]",car_horn,1,3
5139,"[[-0.15694426 -0.16017246 -0.14767033 ...  0.          0.
   0.        ]
 [-0.09686471 -0.13857585 -0.15867515 ...  0.          0.
   0.        ]
 [-0.1457713  -0.15532179 -0.16471045 ...  0.          0.
   0.        ]
 ...
 [-0.18003389 -0.18004085 -0.18004318 ...  0.          0.
   0.        ]
 [-0.18003428 -0.18004096 -0.18004319 ...  0.          0.
   0.        ]
 [-0.18003474 -0.18004107 -0.18004319 ...  0.          0.
   0.        ]]",car_horn,1,3
